 Data Alignment: None,,,,,,,,,,,,,,,
 Data Alignment Step: 0,,,,,,,,,,,,,,,
C:\Users\Labuser\Desktop\Laras\20230125_AR2G_1OLD\Experiment_1, 230125_001.frd, 230125_002.frd, 230125_003.frd, 230125_004.frd, 230125_005.frd, 230125_006.frd, 230125_007.frd, 230125_008.frd, 230125_009.frd, 230125_010.frd, 230125_011.frd, 230125_012.frd, 230125_013.frd, 230125_014.frd, 
X Values, A1, B1, C1, D1, E1, F1, G1, A2, B2, C2, D2, E2, F2, G2, 
3752.83,-0.1623822,-0.06280667,-0.08114552,-0.12247796,-0.12299462,-0.09666218,-0.09135345,-0.1859481,-0.17823863,-0.21290667,-0.19828022,-0.20944101,-0.2017462,-0.17381142, 
3753.04,-0.16369864,-0.06368675,-0.08092473,-0.12675123,-0.12513649,-0.09620455,-0.08818705,-0.19103168,-0.18175584,-0.21646662,-0.2034746,-0.2105996,-0.20058578,-0.17402332, 
3753.25,-0.16458015,-0.06146171,-0.08204681,-0.12310825,-0.12538423,-0.10127696,-0.0920327,-0.19275412,-0.18396662,-0.21437839,-0.1990629,-0.21272402,-0.20375787,-0.17271034, 
3753.43,-0.1615002,-0.0650947,-0.07822453,-0.12486666,-0.12583245,-0.09937565,-0.08960859,-0.18966685,-0.18176064,-0.21263008,-0.20300217,-0.2094302,-0.20089655,-0.17498754, 
3753.65,-0.16514669,-0.06475755,-0.08097435,-0.12638924,-0.1233491,-0.09680223,-0.08785974,-0.19218719,-0.17892078,-0.21531925,-0.20179823,-0.20772691,-0.2000608,-0.17189471, 
3753.84,-0.16310298,-0.06033856,-0.07954644,-0.12805638,-0.12256265,-0.09644859,-0.08485131,-0.19277294,-0.18163884,-0.21391152,-0.20224759,-0.20997012,-0.2013807,-0.17726763, 
3754.03,-0.168282,-0.06160073,-0.07991023,-0.12645903,-0.1269843,-0.09804144,-0.08893033,-0.18736029,-0.18102401,-0.2154793,-0.19928882,-0.21230651,-0.19822627,-0.1777194, 
3754.25,-0.16382255,-0.05971826,-0.08272777,-0.12768885,-0.12271037,-0.09919886,-0.09464025,-0.18866061,-0.1806671,-0.21337423,-0.20136994,-0.21322502,-0.19894475,-0.17172404, 
3754.45,-0.16515432,-0.06241416,-0.07888486,-0.12526853,-0.12446903,-0.10172845,-0.08908454,-0.18828848,-0.17742202,-0.21320312,-0.20405044,-0.21024612,-0.19710356,-0.17571244, 
3754.64,-0.16715784,-0.06136993,-0.08358829,-0.12493475,-0.12385486,-0.09615023,-0.08995338,-0.19430882,-0.18398735,-0.21743517,-0.20187856,-0.21090192,-0.20090254,-0.17123598, 
3754.85,-0.1682726,-0.0583851,-0.08239148,-0.1237819,-0.12831713,-0.10053392,-0.08879777,-0.19141486,-0.1848264,-0.2160269,-0.20180215,-0.21139182,-0.20261769,-0.17927752, 
3755.04,-0.16289936,-0.06347398,-0.07907616,-0.12707008,-0.12092452,-0.09650487,-0.08911709,-0.1924561,-0.17905861,-0.21590799,-0.20261636,-0.21182701,-0.19722967,-0.17482129, 
3755.23,-0.16590342,-0.06482013,-0.08300908,-0.12698421,-0.12374425,-0.10094153,-0.09195901,-0.18949278,-0.17971222,-0.21243541,-0.20502935,-0.2088365,-0.20450883,-0.17596264, 
3755.45,-0.16782364,-0.06083925,-0.081014,-0.12449235,-0.12635681,-0.09720317,-0.09005727,-0.19380224,-0.1804983,-0.21593231,-0.20470123,-0.21089101,-0.19838893,-0.17613041, 
3755.65,-0.16312338,-0.06036411,-0.08061598,-0.12602995,-0.11928936,-0.10177528,-0.08787693,-0.18938655,-0.18270376,-0.21478672,-0.20286255,-0.20941398,-0.19915421,-0.17580202, 
3755.85,-0.16362184,-0.05973461,-0.08082155,-0.12955838,-0.12504193,-0.09951816,-0.09037538,-0.19280098,-0.18018918,-0.21560346,-0.20468636,-0.21068288,-0.20140485,-0.17757379, 
3756.04,-0.16178741,-0.06000641,-0.07847871,-0.12516524,-0.1229478,-0.09647478,-0.0879295,-0.1911016,-0.18083532,-0.21475804,-0.20500939,-0.20989956,-0.19719788,-0.17535983, 
3756.24,-0.1643956,-0.06410732,-0.08339971,-0.12928256,-0.12252165,-0.09752543,-0.08916295,-0.18775702,-0.18193416,-0.21418917,-0.20205867,-0.21344461,-0.19989736,-0.17690848, 
3756.44,-0.16415881,-0.06026389,-0.08127963,-0.12632431,-0.12300819,-0.09858112,-0.09121026,-0.19176483,-0.18061954,-0.21831727,-0.20009796,-0.21226722,-0.19864425,-0.17201394, 
3756.63,-0.16144821,-0.06490961,-0.08408973,-0.12778477,-0.12240182,-0.0941057,-0.09007794,-0.1871884,-0.17677851,-0.21389167,-0.2051329,-0.2095378,-0.19922817,-0.17619988, 
3756.85,-0.16469765,-0.06432594,-0.08446305,-0.12504019,-0.12096085,-0.09770571,-0.09003501,-0.1880739,-0.18132022,-0.21386778,-0.20590545,-0.21251161,-0.20273326,-0.17563041, 
3757.05,-0.16483356,-0.06297305,-0.08069866,-0.1232767,-0.12781762,-0.09465295,-0.08972229,-0.18745196,-0.18025389,-0.21507899,-0.2040852,-0.21077728,-0.19732264,-0.17202199, 
3757.22,-0.16329469,-0.061407,-0.08119889,-0.12232113,-0.12548129,-0.09812345,-0.09089256,-0.1902315,-0.1836601,-0.21862866,-0.20182084,-0.21125133,-0.20121832,-0.17480069, 
3757.44,-0.16498853,-0.06196225,-0.08117544,-0.12691972,-0.12437277,-0.09588519,-0.09168016,-0.19185901,-0.18081734,-0.21169432,-0.20573179,-0.20979336,-0.20293546,-0.1765444, 
3757.65,-0.16323423,-0.06349149,-0.08188866,-0.126369,-0.12456261,-0.09802987,-0.08902055,-0.19142497,-0.17832525,-0.2164935,-0.20410325,-0.21000546,-0.20354958,-0.17056549, 
3757.83,-0.16603541,-0.06121961,-0.08106206,-0.12519494,-0.12387843,-0.09935866,-0.09173696,-0.19105387,-0.17600161,-0.21626712,-0.20088916,-0.20889391,-0.1989217,-0.17365105, 
3758.05,-0.1634357,-0.06089222,-0.08160097,-0.12500079,-0.12464432,-0.10061796,-0.08819102,-0.19090293,-0.1775199,-0.2163381,-0.20204881,-0.21044426,-0.19938427,-0.17682287, 
3758.24,-0.16425139,-0.06057814,-0.07997138,-0.12585782,-0.12419114,-0.09656984,-0.08768888,-0.19137192,-0.18131977,-0.21661477,-0.20108964,-0.21212335,-0.19900008,-0.17525673, 
3758.43,-0.16445801,-0.05822327,-0.07670996,-0.12554318,-0.12408252,-0.09475804,-0.09049225,-0.18982252,-0.17785639,-0.21558851,-0.20568334,-0.21221106,-0.20022871,-0.1743028, 
3758.64,-0.16254322,-0.06412593,-0.08187103,-0.1303722,-0.12262143,-0.09425306,-0.08761259,-0.1899198,-0.17971496,-0.21582845,-0.20471218,-0.21364805,-0.20033492,-0.17280287, 
3758.85,-0.1619916,-0.06273896,-0.08219058,-0.12463808,-0.12423351,-0.10330021,-0.08531411,-0.18760087,-0.17709781,-0.21483006,-0.20390652,-0.21207049,-0.20089628,-0.17010735, 
3759.03,-0.16267908,-0.06020641,-0.08025684,-0.12604791,-0.1229233,-0.09778692,-0.08869597,-0.19396624,-0.18184473,-0.21290599,-0.20391311,-0.21299568,-0.20250213,-0.17848387, 
3759.25,-0.16315031,-0.06352471,-0.08416416,-0.12412888,-0.12388808,-0.1020382,-0.08479888,-0.19267502,-0.18507405,-0.21644235,-0.20451076,-0.21068899,-0.19996065,-0.17815001, 
3759.44,-0.16451409,-0.06292506,-0.08152657,-0.12477975,-0.12503439,-0.0969856,-0.09208713,-0.18782924,-0.17583671,-0.21954729,-0.20054097,-0.21059541,-0.20038562,-0.17556848, 
3759.63,-0.16167548,-0.06286202,-0.08346987,-0.12816344,-0.12491721,-0.09849004,-0.08874804,-0.18871211,-0.18133543,-0.21602744,-0.20411871,-0.2062964,-0.20178291,-0.17655545, 
3759.85,-0.16231592,-0.06200449,-0.08266525,-0.12565549,-0.12305338,-0.09951002,-0.09034714,-0.18682657,-0.18257968,-0.21230005,-0.20481376,-0.21016209,-0.19983633,-0.17624539, 
3760.05,-0.16482002,-0.06245934,-0.08275884,-0.12729658,-0.12749758,-0.10009191,-0.08949653,-0.19361702,-0.17880009,-0.21104214,-0.2018272,-0.20872749,-0.19869213,-0.17612562, 
3760.24,-0.16827011,-0.06611139,-0.08010282,-0.1229978,-0.12340626,-0.09789103,-0.08665415,-0.19063786,-0.17554849,-0.21392998,-0.20325044,-0.20910546,-0.2005827,-0.17406256, 
3760.45,-0.16572408,-0.06559055,-0.08141877,-0.1298226,-0.1245428,-0.10195993,-0.0913657,-0.18747976,-0.18220285,-0.21412654,-0.2071698,-0.21123497,-0.20086378,-0.17634401, 
3760.64,-0.16621396,-0.06067967,-0.08131166,-0.1229616,-0.12418174,-0.09729376,-0.08480641,-0.18681365,-0.17965396,-0.21511258,-0.2062638,-0.21284333,-0.20024876,-0.17791435, 
3760.83,-0.16571827,-0.06088044,-0.08258522,-0.12471465,-0.12585144,-0.09524143,-0.09064478,-0.18996324,-0.18269373,-0.21348956,-0.19937086,-0.21253628,-0.20537318,-0.17650691, 
3761.05,-0.16710237,-0.0673789,-0.07680915,-0.12287939,-0.12501653,-0.09970783,-0.09325603,-0.19551218,-0.18435889,-0.21466181,-0.20537926,-0.20965494,-0.19969207,-0.1759588, 
3761.25,-0.16318056,-0.06252398,-0.08323123,-0.12346067,-0.12494446,-0.10126819,-0.08606973,-0.19147445,-0.18147053,-0.21396686,-0.20327654,-0.2122981,-0.19917981,-0.17617416, 
3761.44,-0.16742162,-0.06075916,-0.08137251,-0.12619501,-0.12556264,-0.09688701,-0.08882726,-0.19039007,-0.18366462,-0.21111704,-0.20327875,-0.20947592,-0.20435768,-0.17286764, 
3761.64,-0.16563442,-0.06033847,-0.08221208,-0.12461426,-0.12292986,-0.09958515,-0.09004353,-0.19066688,-0.17779407,-0.214435,-0.20283978,-0.21514438,-0.20143759,-0.17401513, 
3761.84,-0.16319354,-0.06395691,-0.08047663,-0.12597272,-0.12540092,-0.09756516,-0.08839809,-0.19108438,-0.18174189,-0.21411273,-0.20346718,-0.21207993,-0.19789715,-0.17324574, 
3762.03,-0.16198596,-0.06372513,-0.08374131,-0.12626401,-0.12677631,-0.09870596,-0.08853217,-0.18996537,-0.18352944,-0.2129584,-0.20078935,-0.21252012,-0.20343019,-0.17237759, 
3762.25,-0.16251895,-0.05782708,-0.08163548,-0.12543039,-0.12533225,-0.09692492,-0.09078635,-0.18973342,-0.18094267,-0.21405034,-0.20281611,-0.20953764,-0.20349517,-0.17579751, 
3762.45,-0.16332172,-0.06093987,-0.08251562,-0.12723503,-0.1274424,-0.09650798,-0.08919279,-0.1929003,-0.18251894,-0.21398714,-0.20266795,-0.2119856,-0.19924709,-0.17346336, 
3762.64,-0.16169997,-0.0589095,-0.0864118,-0.12692204,-0.12675503,-0.10001101,-0.09076319,-0.18645525,-0.18239953,-0.21345155,-0.20354959,-0.20775448,-0.20022242,-0.1768312, 
3762.84,-0.16467385,-0.06090216,-0.0795517,-0.1275177,-0.12337503,-0.09962454,-0.09001498,-0.18715292,-0.17990328,-0.21814293,-0.20372204,-0.21125466,-0.20016131,-0.17534725, 
3763.04,-0.16190478,-0.06097955,-0.08302169,-0.12603121,-0.12745488,-0.09907859,-0.09140518,-0.19057111,-0.1839394,-0.21503921,-0.20513098,-0.20864874,-0.20160101,-0.17573109, 
3763.25,-0.16564089,-0.06246611,-0.08572952,-0.12290537,-0.12537132,-0.09704696,-0.09024391,-0.1892639,-0.17781529,-0.21444848,-0.20562263,-0.20960273,-0.19943093,-0.1742806, 
3763.43,-0.16353437,-0.05951071,-0.08517364,-0.12544255,-0.12425002,-0.09386795,-0.08860819,-0.19019173,-0.18275771,-0.21723832,-0.20409615,-0.2072932,-0.19546419,-0.17287572, 
3763.65,-0.16477074,-0.06212768,-0.0793801,-0.12768534,-0.12605131,-0.0959448,-0.08869254,-0.18628606,-0.18123592,-0.21473008,-0.20492059,-0.20884387,-0.20234556,-0.17395411, 
3763.84,-0.16349025,-0.06449635,-0.08457369,-0.12701415,-0.12727471,-0.09635054,-0.09006034,-0.18801954,-0.18116064,-0.21651672,-0.20644338,-0.21022806,-0.20122896,-0.17289925, 
3764.03,-0.16374986,-0.06386555,-0.08391885,-0.12256982,-0.12315751,-0.09969854,-0.08677277,-0.18860771,-0.17824671,-0.21591778,-0.19848131,-0.20991009,-0.19955491,-0.17594124, 
3764.24,-0.16152215,-0.05859035,-0.08383305,-0.12566265,-0.12790275,-0.10067899,-0.08955426,-0.18926463,-0.18404561,-0.2152164,-0.20488186,-0.2127932,-0.20168704,-0.17767595, 
3764.45,-0.16408959,-0.0621415,-0.08105898,-0.12442361,-0.12842378,-0.09875201,-0.09024456,-0.18853261,-0.18055573,-0.21150644,-0.20335305,-0.21061431,-0.20011358,-0.17736894, 
3764.63,-0.16726041,-0.0606105,-0.08431196,-0.12431051,-0.12281193,-0.09307845,-0.08801895,-0.19393453,-0.18143184,-0.21617325,-0.20384005,-0.21428661,-0.19716814,-0.17900527, 
3764.85,-0.16308385,-0.0625931,-0.0789836,-0.12797797,-0.12654743,-0.0932728,-0.08593987,-0.19095498,-0.18270147,-0.21596375,-0.20464337,-0.2082621,-0.19934019,-0.17078874, 
3765.04,-0.16410916,-0.06078828,-0.08299025,-0.12521814,-0.12829304,-0.09988607,-0.08864374,-0.18988355,-0.18292585,-0.21674083,-0.20143071,-0.21116649,-0.20265882,-0.17577642, 
3765.23,-0.16710772,-0.06712818,-0.08327022,-0.1263396,-0.12373188,-0.09682681,-0.09130861,-0.1860261,-0.17984496,-0.21544886,-0.20174858,-0.21533397,-0.19780347,-0.17666234, 
3765.45,-0.16528311,-0.06211657,-0.07985232,-0.12594734,-0.12713449,-0.09716959,-0.09091543,-0.18914984,-0.17892414,-0.21494406,-0.2042893,-0.21019106,-0.20035306,-0.17391533, 
3765.65,-0.16361552,-0.06278731,-0.07821792,-0.12244692,-0.12596807,-0.09868317,-0.09057187,-0.18932475,-0.17985092,-0.21390817,-0.20078297,-0.21268716,-0.19567089,-0.17216048, 
3765.84,-0.16657931,-0.06484799,-0.08428107,-0.12626001,-0.12455605,-0.09602371,-0.09298209,-0.18777134,-0.17783727,-0.217115,-0.20271668,-0.2094449,-0.20103452,-0.1737466, 
3766.04,-0.16553462,-0.0612202,-0.08417216,-0.1249052,-0.12877071,-0.09922888,-0.08955273,-0.19327028,-0.18030071,-0.21661146,-0.20243843,-0.20935448,-0.20107226,-0.17364164, 
3766.24,-0.16196281,-0.06572389,-0.083432,-0.1274576,-0.13063654,-0.09738342,-0.09116072,-0.19385961,-0.18079194,-0.21442951,-0.20600104,-0.21128899,-0.19994619,-0.17476968, 
3766.43,-0.16573824,-0.0572897,-0.08193366,-0.12646963,-0.12750697,-0.09918904,-0.09011061,-0.1907689,-0.1791604,-0.21270712,-0.20455293,-0.20879315,-0.19703236,-0.17720191, 
3766.65,-0.1640272,-0.06169487,-0.08221426,-0.12788422,-0.1258145,-0.09649135,-0.08854139,-0.19016372,-0.17957276,-0.21174195,-0.20038421,-0.20794661,-0.19904736,-0.17423469, 
3766.85,-0.16302109,-0.06513242,-0.08266027,-0.12469579,-0.12517549,-0.09580871,-0.09021331,-0.18637298,-0.18240798,-0.21394524,-0.2028323,-0.213111,-0.19917376,-0.17495881, 
3767.04,-0.16390723,-0.06258588,-0.08751332,-0.12643231,-0.12628822,-0.09579625,-0.091241,-0.18739778,-0.18095654,-0.2150398,-0.20311062,-0.21016662,-0.19788375,-0.17417498, 
3767.24,-0.16161507,-0.06219683,-0.0849082,-0.12826562,-0.12389174,-0.09765496,-0.08938819,-0.19011305,-0.17924011,-0.2167093,-0.20452668,-0.20986943,-0.19917262,-0.1729112, 
3767.44,-0.1656846,-0.06181671,-0.08241375,-0.12608591,-0.12514535,-0.09586196,-0.09232649,-0.19090846,-0.18021914,-0.21451929,-0.20127957,-0.20903695,-0.19813265,-0.17340636, 
3767.63,-0.16502897,-0.06204162,-0.08104478,-0.12294827,-0.12702177,-0.09501261,-0.08654,-0.19047545,-0.18197007,-0.21413644,-0.20281664,-0.21316323,-0.19951689,-0.17515281, 
3767.85,-0.16321941,-0.06184581,-0.08166819,-0.12544891,-0.12900487,-0.09795353,-0.09003739,-0.19068503,-0.17890903,-0.21400818,-0.20386702,-0.20715547,-0.20455894,-0.18069978, 
3768.05,-0.163473,-0.06190871,-0.08210687,-0.12576,-0.12711297,-0.09955291,-0.08844576,-0.19065265,-0.18163039,-0.21421261,-0.20347139,-0.21091975,-0.19956003,-0.17387109, 
3768.24,-0.16501255,-0.06136009,-0.08133835,-0.1261082,-0.12377757,-0.10308173,-0.09150554,-0.18996796,-0.17790461,-0.2165553,-0.20157611,-0.21466151,-0.19964331,-0.17330423, 
3768.43,-0.16667633,-0.06290167,-0.08201358,-0.12338829,-0.12653615,-0.09689673,-0.09089714,-0.18853441,-0.18042611,-0.21596035,-0.19750151,-0.21514755,-0.19970191,-0.17371877, 
3768.64,-0.16401356,-0.06448629,-0.08192803,-0.12777475,-0.12850226,-0.10026229,-0.08904829,-0.18866314,-0.1829484,-0.21346968,-0.20471577,-0.20956376,-0.19788574,-0.17309076, 
3768.83,-0.16223936,-0.06107665,-0.07897583,-0.12784141,-0.12878899,-0.09561422,-0.08801729,-0.1880805,-0.17901765,-0.21475966,-0.20208417,-0.21225181,-0.20082718,-0.17269535, 
3769.05,-0.16563764,-0.0600217,-0.07647821,-0.12976637,-0.12662375,-0.09785572,-0.08606616,-0.18983127,-0.18038256,-0.21338645,-0.20416211,-0.21110429,-0.20410593,-0.17313534, 
3769.25,-0.16380219,-0.05920556,-0.08226975,-0.12377341,-0.12469328,-0.09548048,-0.09147133,-0.18792871,-0.17947938,-0.21678944,-0.20246595,-0.20980982,-0.20657055,-0.17744535, 
3769.44,-0.16358906,-0.06295857,-0.08544847,-0.12748212,-0.12080697,-0.09769461,-0.08946119,-0.18900628,-0.18272333,-0.21187557,-0.20441964,-0.21245088,-0.19764447,-0.17364857, 
3769.63,-0.16482915,-0.06145642,-0.08351431,-0.12359449,-0.12445612,-0.0968069,-0.08525506,-0.19258854,-0.18125442,-0.21468407,-0.20332716,-0.21330887,-0.19916113,-0.1749593, 
3769.84,-0.16214409,-0.06202681,-0.0819052,-0.127858,-0.1253837,-0.09512766,-0.08611695,-0.1885218,-0.18209027,-0.21609315,-0.20201871,-0.21613483,-0.20217519,-0.17500269, 
3770.05,-0.16358021,-0.05976368,-0.08350862,-0.12538511,-0.1256942,-0.09706353,-0.08705691,-0.19024782,-0.18041386,-0.21627468,-0.20208457,-0.21167113,-0.2036718,-0.17518993, 
3770.23,-0.16329043,-0.06039336,-0.07922342,-0.12735075,-0.12772778,-0.09711509,-0.09118769,-0.19003138,-0.18190674,-0.21376604,-0.19935018,-0.21615162,-0.20088118,-0.17436162, 
3770.45,-0.16407484,-0.06435077,-0.08208663,-0.12423683,-0.12568618,-0.0987572,-0.0909358,-0.19022617,-0.18111673,-0.21431167,-0.20299841,-0.21029887,-0.19756766,-0.17209893, 
3770.64,-0.16493204,-0.0634004,-0.07921189,-0.12565747,-0.12432734,-0.09868281,-0.09113389,-0.18860544,-0.18099703,-0.21373518,-0.2062093,-0.21223146,-0.19974542,-0.17188561, 
3770.83,-0.16550413,-0.06340509,-0.07963268,-0.12667835,-0.12381428,-0.09291455,-0.09355822,-0.1924604,-0.17968123,-0.21254125,-0.20109341,-0.20784841,-0.20302337,-0.17552596, 
3771.05,-0.16562532,-0.06298199,-0.08263747,-0.12502193,-0.12436922,-0.09923802,-0.09156269,-0.19063036,-0.18384816,-0.21225826,-0.20281225,-0.21104118,-0.19790411,-0.17149688, 
3771.25,-0.16465494,-0.06268697,-0.08252508,-0.1293015,-0.12034582,-0.09807534,-0.0887655,-0.19108546,-0.17903902,-0.21508613,-0.20177251,-0.21465629,-0.19993424,-0.17504613, 
3771.44,-0.16365482,-0.06176744,-0.08081944,-0.12422983,-0.1282368,-0.09610194,-0.09119605,-0.19165282,-0.17902182,-0.21411684,-0.2003589,-0.2101739,-0.20000988,-0.17944904, 
3771.64,-0.16621506,-0.06207811,-0.07849526,-0.12521328,-0.12720026,-0.09334724,-0.08771271,-0.18636157,-0.1832456,-0.21424872,-0.20344099,-0.21375552,-0.20433249,-0.17097685, 
3771.84,-0.16144103,-0.0628096,-0.08257882,-0.12647714,-0.12361426,-0.09201301,-0.09093104,-0.19378915,-0.18004341,-0.21634881,-0.20513366,-0.21069314,-0.20237732,-0.17809658, 
3772.03,-0.16340007,-0.06129964,-0.08243175,-0.12603232,-0.12393754,-0.09705447,-0.09080747,-0.19094551,-0.18454218,-0.21554567,-0.20623387,-0.21569201,-0.20053262,-0.17771861, 
3772.25,-0.16527611,-0.06381545,-0.08169346,-0.12770849,-0.12406729,-0.09304558,-0.09349331,-0.18846311,-0.17850181,-0.21358427,-0.20457998,-0.20940515,-0.19919455,-0.17358102, 
3772.45,-0.16679542,-0.06258792,-0.0778037,-0.12313522,-0.12596087,-0.09869964,-0.08828673,-0.19335313,-0.18211527,-0.21555094,-0.20269826,-0.21109705,-0.20166025,-0.17480923, 
3772.64,-0.16278672,-0.06064289,-0.08304099,-0.12469374,-0.1210176,-0.09805344,-0.09059615,-0.19017325,-0.17963283,-0.21813734,-0.20453356,-0.21505696,-0.19968781,-0.17832211, 
3772.84,-0.16434927,-0.06349787,-0.08196502,-0.12746035,-0.12662402,-0.09901131,-0.08945663,-0.18976526,-0.17568691,-0.21752334,-0.20541228,-0.20868918,-0.20085213,-0.17571905, 
3773.04,-0.16101086,-0.06209091,-0.07870451,-0.12473604,-0.12416022,-0.09851623,-0.09088389,-0.18996304,-0.18117073,-0.21459974,-0.20612969,-0.21053039,-0.19945785,-0.17369646, 
3773.23,-0.16492796,-0.06113755,-0.08329634,-0.1304204,-0.12350624,-0.09828277,-0.08988909,-0.18993981,-0.17722768,-0.21545364,-0.20668396,-0.21067047,-0.20190594,-0.17491135, 
3773.45,-0.16449022,-0.06154059,-0.07991628,-0.1285878,-0.1261211,-0.09811398,-0.08875941,-0.1891056,-0.18484551,-0.2167173,-0.20642982,-0.21001782,-0.20016667,-0.17143963, 
3773.65,-0.16166587,-0.06405536,-0.08088823,-0.12515236,-0.1264216,-0.09736346,-0.09117363,-0.19186671,-0.18270339,-0.21997465,-0.20201476,-0.21153466,-0.201198,-0.17289226, 
3773.84,-0.16187736,-0.06145034,-0.08393032,-0.12372908,-0.12679991,-0.09967543,-0.08951098,-0.18468241,-0.18282048,-0.21187717,-0.20633169,-0.21133766,-0.20146437,-0.17201471, 
3774.04,-0.16674869,-0.0617262,-0.08175931,-0.12340345,-0.12318797,-0.09622152,-0.09072426,-0.18661256,-0.17945275,-0.21416393,-0.20443249,-0.21252204,-0.20080097,-0.17649224, 
3774.24,-0.16135484,-0.05906269,-0.0831801,-0.12779468,-0.12938696,-0.10107796,-0.08916123,-0.18990752,-0.17909925,-0.21377915,-0.20763656,-0.21244715,-0.19863512,-0.17163081, 
3774.43,-0.16540526,-0.06575361,-0.08610249,-0.12618703,-0.12531619,-0.09796182,-0.09022797,-0.19093217,-0.17723297,-0.21977484,-0.20227838,-0.20963125,-0.20138106,-0.17150845, 
3774.65,-0.16526353,-0.06303699,-0.08170937,-0.12579182,-0.12499981,-0.09402478,-0.08998784,-0.19352414,-0.18031515,-0.21145478,-0.20227076,-0.21155821,-0.19820185,-0.17640752, 
3774.85,-0.16723847,-0.06049216,-0.08190581,-0.12634319,-0.12498733,-0.09814912,-0.08733281,-0.18766825,-0.18129416,-0.21676703,-0.20536789,-0.21481414,-0.20240986,-0.17401667, 
3775.04,-0.16364191,-0.06116273,-0.07984143,-0.12416574,-0.12462714,-0.09584814,-0.09183802,-0.19132707,-0.18429479,-0.21505827,-0.20506391,-0.21126921,-0.20092356,-0.17240059, 
3775.24,-0.16135781,-0.06782336,-0.07953878,-0.12354087,-0.12425569,-0.09653138,-0.08906677,-0.18712521,-0.17949775,-0.21152475,-0.20547195,-0.2131758,-0.1954805,-0.17430057, 
3775.45,-0.16089824,-0.06264874,-0.08335341,-0.12557517,-0.12525913,-0.10072463,-0.09064698,-0.18867627,-0.18113318,-0.21584386,-0.20015191,-0.21439978,-0.20336919,-0.17501338, 
3775.63,-0.16429417,-0.06190817,-0.07800073,-0.12484319,-0.12475719,-0.09618151,-0.09147122,-0.18882026,-0.17836009,-0.21776389,-0.20250167,-0.21042936,-0.19908656,-0.17595707, 
3775.85,-0.15913884,-0.05871285,-0.08291393,-0.13033365,-0.12541588,-0.0985705,-0.0865253,-0.19065556,-0.17545763,-0.21787545,-0.20150021,-0.20923755,-0.19897203,-0.17600638, 
3776.04,-0.16474093,-0.0632002,-0.08190446,-0.12333184,-0.12275995,-0.09392215,-0.08863714,-0.18813731,-0.18128894,-0.212946,-0.20463087,-0.21081957,-0.19761103,-0.17334646, 
3776.24,-0.16454026,-0.06055038,-0.08099627,-0.12538162,-0.12287603,-0.09634763,-0.08822435,-0.19309887,-0.17958683,-0.21054685,-0.20359275,-0.21435189,-0.20067975,-0.17643775, 
3776.43,-0.16369712,-0.06264891,-0.08164416,-0.12508121,-0.12491204,-0.0930704,-0.09238246,-0.1903615,-0.18360247,-0.213082,-0.2030419,-0.21373218,-0.19955607,-0.17259306, 
3776.65,-0.16176049,-0.06024826,-0.08095279,-0.1260885,-0.1265921,-0.10061844,-0.09186807,-0.19026518,-0.18482009,-0.214385,-0.20174877,-0.21383899,-0.20189147,-0.17096424, 
3776.83,-0.16440946,-0.06249793,-0.07855491,-0.12823503,-0.12539488,-0.09997328,-0.08699367,-0.19124168,-0.18266638,-0.21672718,-0.20004788,-0.20918742,-0.20183204,-0.1727739, 
3777.04,-0.16390978,-0.06320756,-0.08201919,-0.12547183,-0.12871984,-0.09853245,-0.0893492,-0.18916605,-0.17982239,-0.21811816,-0.20171571,-0.21350527,-0.19986972,-0.17509179, 
3777.24,-0.16422249,-0.06692305,-0.08538096,-0.1292377,-0.12511428,-0.10024469,-0.09026473,-0.19179371,-0.18105553,-0.21756954,-0.20289472,-0.20836404,-0.20040013,-0.17331129, 
3777.44,-0.1645232,-0.0605101,-0.08317275,-0.12574263,-0.12427388,-0.09876879,-0.09177925,-0.19135731,-0.18126249,-0.21586972,-0.20418063,-0.21134448,-0.20094298,-0.17267825, 
