 Data Alignment: None,,,,,,,,,,,,,,,,,
 Data Alignment Step: 0,,,,,,,,,,,,,,,,,
C:\Users\Labuser\Desktop\Laras\20230125_AR2G_1OLD_INVERSE\Experiment_1, 230125_001.frd, 230125_002.frd, 230125_003.frd, 230125_004.frd, 230125_005.frd, 230125_006.frd, 230125_007.frd, 230125_008.frd, 230125_009.frd, 230125_010.frd, 230125_011.frd, 230125_012.frd, 230125_013.frd, 230125_014.frd, 230125_015.frd, 230125_016.frd, 
X Values, A3, B3, C3, D3, E3, F3, G3, H3, A4, B4, C4, D4, E4, F4, G4, H4, 
1760.22,0.31610367,0.73853183,0.34646735,0.33560371,0.27375221,0.38380599,0.29631904,-0.17453992,-0.10338137,-0.06532076,-0.11748142,-0.14321938,-0.14604536,-0.16048083,-0.12136679,-0.25540009, 
1760.42,0.3192426,0.73805535,0.34333259,0.33403563,0.2727637,0.38581088,0.28969243,-0.17464572,-0.10353303,-0.06760726,-0.11314842,-0.14254557,-0.14913625,-0.16359678,-0.11995924,-0.25794187, 
1760.62,0.31718925,0.73981655,0.34481695,0.33542717,0.27323529,0.3891494,0.2901715,-0.17426537,-0.10118405,-0.06706879,-0.11660038,-0.14028023,-0.14727715,-0.16444384,-0.11699228,-0.25478745, 
1760.83,0.31998953,0.74206299,0.34390152,0.336043,0.2744171,0.38883448,0.29236853,-0.17438255,-0.09931193,-0.06752646,-0.11648571,-0.13930465,-0.14997917,-0.16352576,-0.12215909,-0.25424236, 
1761.03,0.31849891,0.74108744,0.34209952,0.33739588,0.27868727,0.38802043,0.29403257,-0.17386033,-0.10107177,-0.06672788,-0.11470406,-0.14316073,-0.14647701,-0.16095346,-0.12309069,-0.25843015, 
1761.23,0.31466326,0.74194992,0.34414577,0.33578619,0.27250129,0.3871426,0.29335824,-0.1732832,-0.09942874,-0.06950407,-0.11784621,-0.13951793,-0.14736061,-0.16121948,-0.12045497,-0.25612459, 
1761.42,0.32010362,0.74123335,0.34179485,0.33701271,0.27421001,0.38731024,0.28971249,-0.17130525,-0.10473167,-0.0709023,-0.11499668,-0.14518473,-0.15282491,-0.16495679,-0.11989242,-0.25898421, 
1761.62,0.31860414,0.7413891,0.34517562,0.33707064,0.27298012,0.39008176,0.29523218,-0.17572828,-0.10366305,-0.06808303,-0.11353783,-0.14255808,-0.15198106,-0.15931708,-0.12019092,-0.25438365, 
1761.83,0.31669587,0.74455506,0.34689933,0.33493859,0.27095562,0.38755709,0.29269746,-0.17518291,-0.10216051,-0.06773758,-0.11746918,-0.14502884,-0.15246429,-0.16226435,-0.12038106,-0.25959525, 
1762.03,0.32204512,0.74375057,0.34582222,0.33221084,0.27158377,0.38748592,0.28629878,-0.17088124,-0.10622829,-0.06783608,-0.11704802,-0.14136434,-0.15247421,-0.16661704,-0.12261593,-0.2566537, 
1762.22,0.31750086,0.74054122,0.34672713,0.33653265,0.27083647,0.3862626,0.29202449,-0.17063938,-0.10105513,-0.06997647,-0.11313901,-0.14137177,-0.14978892,-0.15790455,-0.12075604,-0.25784636, 
1762.43,0.31582871,0.74412584,0.34630898,0.33587441,0.2747933,0.38410273,0.29128009,-0.17206244,-0.0997811,-0.06712934,-0.11411521,-0.14191958,-0.14825162,-0.16264892,-0.12021946,-0.25407889, 
1762.62,0.32136309,0.74429405,0.34069857,0.33351475,0.27322227,0.38707089,0.29080024,-0.17681918,-0.10171857,-0.06825243,-0.11701278,-0.14311124,-0.15327635,-0.16405444,-0.11956289,-0.2575652, 
1762.81,0.31599027,0.7442733,0.34389266,0.33714423,0.27363873,0.38446984,0.29396021,-0.17590395,-0.10167199,-0.06706111,-0.11489241,-0.14071304,-0.14450471,-0.16501908,-0.1191451,-0.25783142, 
1763.03,0.32132977,0.74713111,0.34803575,0.33847874,0.26985154,0.39153805,0.29316965,-0.17207997,-0.10173201,-0.07126769,-0.1147636,-0.14169134,-0.14475198,-0.16174203,-0.12257373,-0.25528273, 
1763.23,0.31538475,0.74492145,0.34336108,0.33226252,0.27504694,0.39207673,0.28961053,-0.17267041,-0.10322639,-0.06756313,-0.11600117,-0.14501323,-0.15200347,-0.15987821,-0.12183338,-0.2564097, 
1763.42,0.31806329,0.74517488,0.3471694,0.33561784,0.27545139,0.38402706,0.29138362,-0.17746156,-0.10197566,-0.06973416,-0.11639369,-0.13897665,-0.15019859,-0.16357589,-0.11900804,-0.25912726, 
1763.62,0.31613934,0.7423315,0.34333053,0.33586669,0.27282646,0.38667724,0.29383409,-0.17593023,-0.10258561,-0.07011627,-0.11705714,-0.14099276,-0.15095994,-0.16137731,-0.12476356,-0.25503403, 
1763.82,0.31522143,0.74346894,0.34128773,0.33162117,0.27458486,0.38905832,0.29081053,-0.17173548,-0.09959118,-0.07064333,-0.11617064,-0.14119811,-0.14911553,-0.16056304,-0.12399457,-0.25694439, 
1764.01,0.3165859,0.74116933,0.34448278,0.33607519,0.27025613,0.38565877,0.29124367,-0.17306796,-0.1063594,-0.06922737,-0.11306576,-0.14381191,-0.14843841,-0.16277152,-0.11922146,-0.25636357, 
1764.23,0.31984133,0.74446607,0.34711507,0.3352325,0.27002829,0.38756385,0.29128364,-0.1729591,-0.10503262,-0.06503087,-0.11264382,-0.14325622,-0.14885114,-0.16410016,-0.12097185,-0.25831237, 
1764.43,0.31684199,0.74256748,0.3449313,0.33642697,0.27504295,0.38651741,0.29328492,-0.16803402,-0.10176163,-0.06712613,-0.11343428,-0.14212953,-0.14779517,-0.16343816,-0.12229091,-0.25305635, 
1764.63,0.31603739,0.74293977,0.34402901,0.33607164,0.27116448,0.38907918,0.28791267,-0.17467923,-0.10320427,-0.06761637,-0.11730342,-0.14805669,-0.14833282,-0.16223763,-0.1218538,-0.25688612, 
1764.82,0.317819,0.74094939,0.34562621,0.3350037,0.27497289,0.38749054,0.28842196,-0.17373222,-0.10106889,-0.06987255,-0.11925384,-0.14203934,-0.14712754,-0.16574225,-0.1216835,-0.25428468, 
1765.02,0.31925654,0.74680209,0.34272814,0.33528101,0.26986611,0.387151,0.29507679,-0.17027333,-0.10090659,-0.06640279,-0.1169406,-0.14167517,-0.15114066,-0.16425584,-0.1233033,-0.25603828, 
1765.23,0.31581995,0.74502784,0.34507003,0.33476976,0.27605787,0.38692924,0.29296103,-0.17177406,-0.10417619,-0.06778731,-0.11907502,-0.14603105,-0.15068117,-0.16066368,-0.11871666,-0.2558617, 
1765.43,0.31569102,0.75112742,0.34662431,0.33282819,0.27411973,0.38617545,0.2912524,-0.17453994,-0.10467773,-0.06697284,-0.11671199,-0.14024277,-0.15047736,-0.16387863,-0.11909127,-0.25566792, 
1765.63,0.31586334,0.75017476,0.345779,0.33497807,0.27023125,0.38249263,0.2897343,-0.17423934,-0.10293425,-0.06796489,-0.11805284,-0.1404445,-0.15023406,-0.1633788,-0.1190493,-0.25616318, 
1765.82,0.31172109,0.74525112,0.34805676,0.33592725,0.27127132,0.38675353,0.28939092,-0.17049353,-0.10229742,-0.07310944,-0.11248682,-0.14344309,-0.14950095,-0.1588515,-0.12548941,-0.2550661, 
1766.02,0.31482974,0.74802941,0.34323087,0.33653399,0.27443081,0.38580835,0.29205602,-0.17564523,-0.1022056,-0.06980751,-0.11566016,-0.13907251,-0.14947398,-0.16189322,-0.12081077,-0.25402576, 
1766.22,0.32197726,0.74905711,0.34663022,0.33806196,0.27486083,0.38258299,0.28978142,-0.17298272,-0.10142258,-0.068431,-0.1169825,-0.13973203,-0.14910166,-0.16603021,-0.11910028,-0.25619271, 
1766.43,0.31756273,0.7468937,0.34367454,0.33513236,0.2717092,0.38110027,0.29002088,-0.17227858,-0.10473777,-0.06853051,-0.12047794,-0.14343196,-0.14740208,-0.16473407,-0.11750247,-0.25653857, 
1766.63,0.31719974,0.74689513,0.34297734,0.33524904,0.27414989,0.38813347,0.2905933,-0.17483293,-0.10252751,-0.06537934,-0.11334421,-0.14071271,-0.15027808,-0.16616267,-0.11982729,-0.25571305, 
1766.83,0.31835073,0.74669814,0.34342846,0.33603668,0.27279508,0.38564399,0.29087415,-0.17210281,-0.1018893,-0.0636621,-0.11413725,-0.13897349,-0.1501295,-0.16003542,-0.12185138,-0.25461495, 
1767.02,0.31800166,0.75035352,0.34750983,0.33537036,0.2750701,0.38898182,0.2895571,-0.17551781,-0.10458669,-0.07010955,-0.11797424,-0.14112867,-0.14763154,-0.16337495,-0.11947551,-0.25581262, 
1767.22,0.31545091,0.74696821,0.34478596,0.33316144,0.27176699,0.38437629,0.2870447,-0.17481397,-0.100637,-0.06802483,-0.11422988,-0.14183864,-0.15332653,-0.15992251,-0.12116607,-0.25825992, 
1767.43,0.31413293,0.74716157,0.34495786,0.33596209,0.27167481,0.38481107,0.28940538,-0.17398302,-0.10199403,-0.06597649,-0.11730902,-0.14287724,-0.14612125,-0.15844198,-0.1229429,-0.25515059, 
1767.63,0.31590381,0.7521897,0.34471777,0.33713445,0.27464038,0.38277459,0.28954074,-0.17577049,-0.10297952,-0.06749969,-0.11617307,-0.13936491,-0.15030754,-0.1605795,-0.11745847,-0.25699916, 
1767.83,0.31593871,0.74795091,0.34367475,0.33691391,0.275399,0.38991386,0.28824824,-0.17349468,-0.09777691,-0.06501395,-0.11616063,-0.14152595,-0.147911,-0.16308121,-0.12243176,-0.25792074, 
1768.03,0.31545341,0.75102067,0.3431907,0.33421937,0.27236828,0.38707677,0.29162577,-0.17471738,-0.10208937,-0.06349214,-0.1205681,-0.13911848,-0.14986458,-0.16313447,-0.12318354,-0.25719827, 
1768.22,0.31810978,0.74897474,0.34583029,0.33269128,0.27340198,0.38725978,0.29009953,-0.17343003,-0.10174081,-0.07219107,-0.11786448,-0.14543441,-0.1494862,-0.16245379,-0.11914669,-0.25674009, 
1768.42,0.31454152,0.75088412,0.34346628,0.33319271,0.27185044,0.38654572,0.28750047,-0.17832308,-0.10212924,-0.06501797,-0.11388802,-0.14000349,-0.1483368,-0.15880209,-0.11847728,-0.25220871, 
1768.63,0.31630611,0.75234872,0.34223425,0.33612171,0.27130839,0.3837868,0.28769714,-0.17237066,-0.10038914,-0.06941718,-0.1171231,-0.14466929,-0.14710614,-0.15931305,-0.12382177,-0.25516924, 
1768.83,0.31519443,0.75247949,0.3447822,0.33964315,0.27135116,0.39163563,0.28855687,-0.17291598,-0.10355169,-0.06651223,-0.11423125,-0.14362106,-0.14709206,-0.15949155,-0.12474457,-0.2542226, 
1769.02,0.31692821,0.75231892,0.34596497,0.33683267,0.27247256,0.38665769,0.29435146,-0.17382711,-0.10188166,-0.06551868,-0.11740787,-0.14476654,-0.14822684,-0.16174774,-0.1215009,-0.25729993, 
1769.22,0.31767035,0.75050634,0.34355482,0.33609924,0.26965648,0.38762146,0.28942499,-0.17605156,-0.10290959,-0.06329112,-0.11746673,-0.14157768,-0.1455369,-0.16152439,-0.12142113,-0.25487024, 
1769.42,0.31545359,0.75239724,0.34713504,0.33396086,0.27117905,0.38668069,0.28874749,-0.17565352,-0.09977487,-0.06717369,-0.11623528,-0.14416866,-0.14528461,-0.16317502,-0.12338652,-0.25700954, 
1769.61,0.31422535,0.74889123,0.3456794,0.3372463,0.27263471,0.38536161,0.29426879,-0.1769585,-0.10382354,-0.06368323,-0.11747793,-0.14486466,-0.14597063,-0.16324149,-0.12630239,-0.25663078, 
1769.83,0.31840324,0.75367165,0.34691691,0.33583629,0.27326292,0.38433346,0.28714803,-0.17381047,-0.097119,-0.06881031,-0.1167215,-0.14186282,-0.14859876,-0.16249426,-0.12096523,-0.25640079, 
1770.03,0.31510529,0.74776065,0.34361252,0.34068346,0.27146813,0.38442829,0.28850532,-0.17259935,-0.09905934,-0.06334846,-0.11160842,-0.14683017,-0.1502858,-0.16215998,-0.124904,-0.25320899, 
1770.22,0.31741878,0.7508288,0.34687224,0.33844963,0.27133897,0.38019913,0.29192165,-0.17666148,-0.10202292,-0.06536638,-0.11357601,-0.14215143,-0.14942534,-0.16352849,-0.12099074,-0.25841907, 
1770.42,0.31645659,0.75433004,0.34203681,0.33406708,0.27132928,0.38429043,0.29538,-0.17393552,-0.10448994,-0.06803405,-0.11664618,-0.13862889,-0.1447951,-0.16091265,-0.12237348,-0.26148862, 
1770.62,0.31677726,0.74968553,0.34347779,0.33589852,0.27341977,0.3846297,0.29192972,-0.17298874,-0.10530664,-0.06776128,-0.11545377,-0.14452836,-0.14903811,-0.16118035,-0.12088954,-0.25990352, 
1770.81,0.31794116,0.7507773,0.34146404,0.33860764,0.27362475,0.38236517,0.2873708,-0.17056379,-0.10178647,-0.06714369,-0.1144867,-0.14384845,-0.14926708,-0.15937352,-0.1200604,-0.25649312, 
1771.03,0.31796718,0.75488633,0.34647936,0.33548331,0.2710861,0.38990602,0.28977475,-0.17490065,-0.10286241,-0.06632828,-0.11804891,-0.14212008,-0.15153112,-0.16496147,-0.12345151,-0.25604218, 
1771.23,0.31706816,0.75254154,0.34590879,0.33646393,0.27112845,0.38706926,0.28967524,-0.16940892,-0.10309433,-0.06573416,-0.11625496,-0.14455652,-0.1467157,-0.16039851,-0.12075928,-0.25790355, 
1771.42,0.31698889,0.75460804,0.34526089,0.3353124,0.27468482,0.38653332,0.29323173,-0.17355803,-0.10196224,-0.06963455,-0.11646575,-0.14312267,-0.1491213,-0.16143112,-0.11791063,-0.26142544, 
1771.62,0.31305119,0.75543785,0.34587878,0.33766657,0.27415627,0.38782182,0.29170436,-0.17523208,-0.10252154,-0.06494158,-0.11430665,-0.14201596,-0.14625598,-0.16549438,-0.12011839,-0.2549113, 
1771.83,0.31270394,0.75202876,0.3440975,0.34017161,0.27167988,0.38509083,0.28934774,-0.17369506,-0.1023846,-0.06440303,-0.11433627,-0.14553951,-0.14465369,-0.16025606,-0.123446,-0.25598696, 
1772.03,0.31916589,0.75275677,0.34733671,0.33062917,0.27027062,0.38542026,0.28665006,-0.17256978,-0.10310848,-0.06514701,-0.12014142,-0.14265423,-0.14678435,-0.16356666,-0.12197569,-0.25643155, 
1772.23,0.31224594,0.75438434,0.34655944,0.33590284,0.27284223,0.38382307,0.29064927,-0.17072362,-0.10127263,-0.07015164,-0.11783653,-0.14121073,-0.14935681,-0.16039671,-0.12200568,-0.25607073, 
1772.43,0.31741706,0.75363809,0.34065688,0.3335638,0.27255866,0.38562074,0.29110789,-0.17174417,-0.10131016,-0.06758484,-0.11404193,-0.14157958,-0.15063848,-0.16278408,-0.12274472,-0.25280198, 
1772.62,0.31159443,0.75566167,0.34368718,0.33802992,0.27319241,0.38778931,0.28800434,-0.17209375,-0.10139557,-0.06727152,-0.11794906,-0.14301156,-0.14445354,-0.16145244,-0.11934369,-0.25463179, 
1772.82,0.31359419,0.7578699,0.34527653,0.33453053,0.27449271,0.38626075,0.29134473,-0.17493869,-0.10411888,-0.0669895,-0.11946623,-0.14498501,-0.15262099,-0.16398057,-0.12061753,-0.25873795, 
1773.03,0.31452891,0.75595009,0.34789225,0.33074856,0.27105781,0.38471672,0.28835472,-0.16967925,-0.10146639,-0.06783833,-0.11457397,-0.1423333,-0.15056525,-0.16243158,-0.11947271,-0.25855902, 
1773.23,0.3133603,0.75366116,0.3468169,0.3391535,0.27086154,0.38823715,0.28539845,-0.1778459,-0.10028528,-0.0679056,-0.11943708,-0.1442911,-0.15093647,-0.16470276,-0.12221272,-0.25471789, 
1773.43,0.31549332,0.75306457,0.34502605,0.33132926,0.27242494,0.38745719,0.29045334,-0.17206864,-0.10300608,-0.0686111,-0.11609464,-0.14250894,-0.14976519,-0.15973245,-0.12476233,-0.25432491, 
1773.62,0.31581905,0.75455052,0.34473294,0.33535659,0.27069825,0.38480267,0.28993645,-0.17631492,-0.10449668,-0.06728856,-0.11506718,-0.14402968,-0.15155958,-0.16540676,-0.12063359,-0.25549716, 
1773.82,0.31554011,0.7560088,0.34490329,0.33628166,0.27322751,0.38344419,0.28685391,-0.17262439,-0.10433675,-0.06359454,-0.11540183,-0.14573413,-0.15035245,-0.16635734,-0.12371869,-0.25391367, 
1774.03,0.31953955,0.75462222,0.34685278,0.33813545,0.26844531,0.38600808,0.29395378,-0.17426203,-0.10272066,-0.065857,-0.11742639,-0.14396524,-0.14955179,-0.16142371,-0.1191175,-0.25793421, 
1774.23,0.31738728,0.75610775,0.34427184,0.33393094,0.27271068,0.38515878,0.29072002,-0.17193276,-0.10419482,-0.06547885,-0.11228824,-0.13945648,-0.14977448,-0.16221805,-0.12286856,-0.25328487, 
1774.43,0.31427014,0.7524218,0.34630367,0.33451355,0.27404717,0.38731822,0.29096514,-0.17552413,-0.10631326,-0.06591886,-0.11080016,-0.14325102,-0.15298508,-0.15927783,-0.12137099,-0.25407287, 
1774.63,0.31611747,0.75883347,0.3493298,0.33444861,0.26842672,0.38838142,0.29486701,-0.17417592,-0.1083031,-0.06915534,-0.11530785,-0.14349195,-0.14744724,-0.16236508,-0.11875961,-0.25703827, 
1774.82,0.31372756,0.75460422,0.34571558,0.33313867,0.27212039,0.38659489,0.29035017,-0.17582488,-0.10319155,-0.06600919,-0.11544401,-0.14477974,-0.14586073,-0.16226946,-0.12173178,-0.25530469, 
1775.02,0.31462997,0.75299329,0.3474735,0.33987647,0.27074277,0.38443106,0.28846827,-0.17020036,-0.10118259,-0.06624874,-0.11697493,-0.14436206,-0.14928284,-0.1652656,-0.1194553,-0.25678337, 
1775.23,0.31083235,0.75749171,0.34511492,0.33615056,0.26856041,0.38373885,0.29008898,-0.17311816,-0.10416978,-0.0671199,-0.11317869,-0.14274603,-0.14902075,-0.16433148,-0.12376814,-0.25512815, 
1775.43,0.31369808,0.75560987,0.34454158,0.33746946,0.27353993,0.38348719,0.2851271,-0.1748341,-0.10421395,-0.06515709,-0.11460064,-0.1439631,-0.1526458,-0.16117984,-0.11916958,-0.25713718, 
1775.63,0.31569749,0.75749207,0.34656781,0.33823571,0.27294597,0.38290745,0.29310766,-0.17328987,-0.10200325,-0.06505966,-0.11869732,-0.144669,-0.14761944,-0.16061108,-0.12089836,-0.25795043, 
1775.82,0.3172721,0.75960618,0.34527871,0.337071,0.27040976,0.38533899,0.28998172,-0.17574537,-0.10456192,-0.06640252,-0.11543661,-0.14551155,-0.14936127,-0.16329747,-0.11914401,-0.25714919, 
1776.02,0.31580371,0.75701588,0.34490225,0.33733463,0.27522239,0.38866562,0.29110724,-0.17334305,-0.10181551,-0.06512374,-0.11936591,-0.14342773,-0.15149498,-0.16249768,-0.12279282,-0.25828475, 
1776.22,0.31266576,0.75657147,0.34303674,0.33668706,0.2715953,0.38755083,0.29084235,-0.17550719,-0.10199004,-0.06816251,-0.1142276,-0.14356372,-0.1470225,-0.16510478,-0.12268037,-0.2573145, 
1776.41,0.31664556,0.75740576,0.34700245,0.33742064,0.271321,0.37909195,0.29065654,-0.17293052,-0.10265847,-0.06706934,-0.11213186,-0.14258759,-0.1476499,-0.1640937,-0.12004405,-0.25713888, 
1776.63,0.31754109,0.7598927,0.34765214,0.33865711,0.27241984,0.38501066,0.28876853,-0.17578386,-0.10507441,-0.06726708,-0.11730827,-0.14452031,-0.14584619,-0.16412632,-0.12310094,-0.25591722, 
1776.83,0.31529889,0.75659555,0.3475095,0.33468017,0.273359,0.38556504,0.29520452,-0.17077482,-0.10510005,-0.06264042,-0.1182473,-0.14551011,-0.14849615,-0.16721721,-0.12209979,-0.25470537, 
1777.02,0.31628594,0.76164562,0.34472576,0.33619726,0.27063608,0.38417727,0.28777418,-0.17555813,-0.10068865,-0.07000501,-0.1138446,-0.14476326,-0.14703757,-0.16393429,-0.1259025,-0.25392222, 
1777.22,0.31362477,0.76085997,0.34566954,0.33410978,0.27281237,0.38318056,0.29245827,-0.17395958,-0.10105334,-0.06679932,-0.1153008,-0.14508626,-0.15070893,-0.16166849,-0.12072141,-0.25616106, 
1777.41,0.31387979,0.75965774,0.344266,0.33135888,0.26974237,0.38345265,0.29213965,-0.16985908,-0.10377423,-0.06959941,-0.11636683,-0.14054763,-0.1534809,-0.16756052,-0.11888754,-0.25653976, 
1777.61,0.31382382,0.75544453,0.34862682,0.33672836,0.26954141,0.38303977,0.29052219,-0.17393577,-0.1021743,-0.06898689,-0.11773103,-0.14646697,-0.15247332,-0.16138411,-0.12434493,-0.25541008, 
1777.83,0.31631944,0.75629014,0.34406066,0.33339962,0.27256721,0.38515469,0.29180986,-0.17261332,-0.1023291,-0.06599279,-0.11464103,-0.14411528,-0.14911939,-0.15778801,-0.11830472,-0.25323004, 
1778.02,0.31637746,0.75879401,0.34423232,0.33448443,0.27795112,0.38144222,0.28773743,-0.17484179,-0.10289822,-0.06653112,-0.11742605,-0.1415785,-0.14888231,-0.16180721,-0.11808525,-0.25860673, 
1778.22,0.31662339,0.75890321,0.34749159,0.33738711,0.27168572,0.38676858,0.2918874,-0.17329031,-0.10353786,-0.06647634,-0.11524658,-0.14453971,-0.14619888,-0.16317201,-0.12273657,-0.25447804, 
1778.42,0.3180171,0.755337,0.34511653,0.3319602,0.27283341,0.38358259,0.28822845,-0.17429759,-0.10541053,-0.06652285,-0.11351716,-0.14651279,-0.15108171,-0.16637763,-0.12221948,-0.25644633, 
1778.63,0.31740987,0.76003659,0.34710997,0.33690178,0.2698653,0.38948733,0.29364747,-0.1737874,-0.1016314,-0.06811957,-0.11543112,-0.14474875,-0.15170994,-0.16418076,-0.11926597,-0.25713012, 
1778.83,0.31115156,0.76099873,0.34429848,0.33438286,0.27350506,0.38126278,0.29162875,-0.17226419,-0.10367856,-0.06713171,-0.11822677,-0.14322238,-0.15178883,-0.16215496,-0.12490045,-0.25660476, 
1779.03,0.31785518,0.76043922,0.34666434,0.33415386,0.2753782,0.38680094,0.29064682,-0.17632401,-0.10590822,-0.07145068,-0.11600064,-0.14492641,-0.15123577,-0.15990499,-0.12361506,-0.25943229, 
1779.22,0.31478801,0.76172471,0.34556785,0.33689654,0.27043813,0.38688725,0.28847149,-0.17039126,-0.10330226,-0.0633226,-0.11618865,-0.14244469,-0.15220152,-0.16092543,-0.12012653,-0.25661522, 
1779.42,0.31545416,0.76061863,0.34790143,0.33533508,0.27043512,0.38468459,0.28764796,-0.17129919,-0.10260784,-0.06267677,-0.11730044,-0.14354062,-0.14927799,-0.16339366,-0.12501991,-0.25790018, 
1779.63,0.31433526,0.76383215,0.34992224,0.33654323,0.27184507,0.38636073,0.29242027,-0.17402184,-0.10239123,-0.06504335,-0.11787166,-0.14754517,-0.15342216,-0.16324688,-0.11930553,-0.25692979, 
1779.83,0.31835932,0.75776827,0.34442833,0.33802792,0.27479011,0.38479811,0.28986883,-0.17425509,-0.10660294,-0.06590059,-0.11607532,-0.14483908,-0.14844987,-0.16173613,-0.11718791,-0.25789651, 
1780.03,0.31596005,0.7583099,0.34812725,0.3382864,0.27174938,0.38509998,0.29213792,-0.1746818,-0.10424969,-0.06504844,-0.11420705,-0.14489825,-0.14386496,-0.16249037,-0.12209984,-0.25813577, 
1780.23,0.31520954,0.76195019,0.34784281,0.33285338,0.27342069,0.3859857,0.29032239,-0.17959827,-0.10628435,-0.06688036,-0.11356551,-0.14585023,-0.14933361,-0.16085461,-0.11908415,-0.25762621, 
1780.42,0.31647226,0.75986111,0.34813574,0.33393714,0.26804128,0.38799572,0.2876122,-0.17434362,-0.09990756,-0.06564709,-0.11617919,-0.14485574,-0.14695722,-0.16497351,-0.12069862,-0.25753507, 
1780.62,0.31674054,0.75877959,0.34848335,0.33440289,0.27454507,0.38670671,0.28797108,-0.17486152,-0.1020048,-0.06303962,-0.11555775,-0.14813578,-0.14726618,-0.16041677,-0.12049067,-0.25764921, 
1780.83,0.31473145,0.7638337,0.34472874,0.33196634,0.27174246,0.38835022,0.29204336,-0.1717581,-0.10379378,-0.06592821,-0.11412378,-0.14310226,-0.14815433,-0.17033814,-0.12218274,-0.25446922, 
1781.03,0.31414607,0.76324254,0.34653753,0.33350345,0.27028555,0.38636139,0.28897846,-0.17579271,-0.10305667,-0.06646745,-0.11212587,-0.14468502,-0.14964789,-0.16366611,-0.1205717,-0.25389424, 
1781.23,0.31532264,0.76220268,0.34873289,0.34182119,0.26969877,0.38684255,0.28947338,-0.17425062,-0.10263496,-0.06450828,-0.11662731,-0.14471132,-0.15001783,-0.16355701,-0.12175441,-0.25386944, 
1781.44,0.31632927,0.76209897,0.34620506,0.33773729,0.27387613,0.38728613,0.28861707,-0.17455861,-0.10268144,-0.06256296,-0.11245675,-0.14602108,-0.14669207,-0.16686647,-0.12262099,-0.25661504, 
1781.62,0.31434876,0.76261407,0.34595594,0.33403376,0.273285,0.38632864,0.29280457,-0.1734587,-0.10340586,-0.06474825,-0.11562687,-0.14199068,-0.15151408,-0.16619124,-0.1226753,-0.2568675, 
1781.83,0.31448257,0.76360655,0.34623757,0.3321729,0.27116227,0.38492793,0.29110527,-0.17091769,-0.10216096,-0.06387041,-0.11763771,-0.14374523,-0.15195419,-0.16153055,-0.12344906,-0.25453275, 
1782.03,0.31436977,0.76482785,0.3484824,0.33679876,0.26923555,0.38590702,0.28883573,-0.17519037,-0.10368972,-0.06377333,-0.11593992,-0.14537534,-0.14932077,-0.16083136,-0.1197198,-0.25682214, 
